#
# Results on Tue, 18 Mar 2025 13:31:02 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36
# Design number was non-random = 3
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Subject.
# 14. age.
# 15. Comments.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,1,0,Prolific-ID,NULL,PennController,0,_Trial_,Start,1742304279409,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,1,0,Prolific-ID,NULL,PennController,0,_Header_,Start,1742304279409,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,1,0,Prolific-ID,NULL,PennController,0,_Header_,End,1742304279410,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,1,0,Prolific-ID,NULL,Var,subject,Final,648899,1742304289450,648899,undefined,Value at the end of the trial
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,1,0,Prolific-ID,NULL,TextInput,Pro-ID-input,EnterReturn,6644f69cde200c2d2c398842,1742304289450,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,1,0,Prolific-ID,NULL,TextInput,Pro-ID-input,First,6644f69cde200c2d2c398842,1742304289450,648899,undefined,Enter
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,1,0,Prolific-ID,NULL,TextInput,Pro-ID-input,Final,6644f69cde200c2d2c398842,1742304289451,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,1,0,Prolific-ID,NULL,PennController,0,_Trial_,End,1742304289451,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,2,0,consent,NULL,PennController,1,_Trial_,Start,1742304289452,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,2,0,consent,NULL,PennController,1,_Header_,Start,1742304289452,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,2,0,consent,NULL,PennController,1,_Header_,End,1742304289452,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,2,0,consent,NULL,Var,subject,Final,648899,1742304299565,648899,undefined,Value at the end of the trial
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,2,0,consent,NULL,PennController,1,_Trial_,End,1742304299565,648899,undefined,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,PennController,2,_Trial_,Start,1742304299566,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,PennController,2,_Header_,Start,1742304299566,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,PennController,2,_Header_,End,1742304299566,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,Selector,L1-selector,Selection,y,1742304303023,648899,24,y;n
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,TextInput,input_age,First,,1742304304834,648899,24,2
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,TextInput,input_age,EnterReturn,24,1742304306770,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,TextInput,input_age,Final,24,1742304306772,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,Var,subject,Final,648899,1742304306772,648899,24,Value at the end of the trial
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,3,0,background,NULL,PennController,2,_Trial_,End,1742304306772,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,4,0,instructions,NULL,PennController,3,_Trial_,Start,1742304306774,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,4,0,instructions,NULL,PennController,3,_Header_,Start,1742304306774,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,4,0,instructions,NULL,PennController,3,_Header_,End,1742304306774,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,4,0,instructions,NULL,Var,subject,Final,648899,1742304314584,648899,24,Value at the end of the trial
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,4,0,instructions,NULL,PennController,3,_Trial_,End,1742304314585,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,PennController,4,_Trial_,Start,1742304314587,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,PennController,4,_Header_,Start,1742304314587,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,PennController,4,_Header_,End,1742304314587,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drag,I smelled the rose next to the house.,1742304326193,648899,24,Dropped on (8%2C 2)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drop,(8%2C 2),1742304328803,648899,24,Dopped I smelled the rose next to the house.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drag,You saw the sunflower yesterday.,1742304331244,648899,24,Dropped on (3%2C 3)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drop,(3%2C 3),1742304333690,648899,24,Dopped You saw the sunflower yesterday.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drag,You saw the sunflower yesterday.,1742304334922,648899,24,Dropped on (8%2C 2)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drop,(8%2C 2),1742304336328,648899,24,Dopped You saw the sunflower yesterday.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drag,You saw the sunflower yesterday.,1742304336938,648899,24,Dropped on (2%2C 9)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drop,(2%2C 9),1742304337771,648899,24,Dopped You saw the sunflower yesterday.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drag,He loves the fluffy dog.,1742304339834,648899,24,Dropped on (24%2C 3)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drop,(24%2C 3),1742304341155,648899,24,Dopped He loves the fluffy dog.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drag,They have a cat in the carrier.,1742304342250,648899,24,Dropped on (24%2C 3)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drop,(24%2C 3),1742304343845,648899,24,Dopped They have a cat in the carrier.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drag,He loves the fluffy dog.,1742304347199,648899,24,Dropped on (28%2C 5)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Drop,(28%2C 5),1742304348574,648899,24,Dopped He loves the fluffy dog.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,DragDrop,pt-1,Final,I smelled the rose next to the house.:(3%2C 3);He loves the fluffy dog.:(28%2C 5);They have a cat in the carrier.:(24%2C 3);You saw the sunflower yesterday.:(2%2C 9),1742304355566,648899,24,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,Var,subject,Final,648899,1742304355567,648899,24,Value at the end of the trial
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,5,0,demo-trial,NULL,PennController,4,_Trial_,End,1742304355567,648899,24,NULL
# 15. group.
# 16. item.
# 17. itemCond.
# 18. Sentence1.
# 19. Sentence1Cond.
# 20. Sentence2.
# 21. Sentence2Cond.
# 22. Sentence3.
# 23. Sentence3Cond.
# 24. Sentence4.
# 25. Sentence4Cond.
# 26. Sentence5.
# 27. Sentence5Cond.
# 28. Sentence6.
# 29. Sentence6Cond.
# 30. Sentence7.
# 31. Sentence7Cond.
# 32. Sentence8.
# 33. Sentence8Cond.
# 34. Comments.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,PennController,7,_Trial_,Start,1742304355569,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,PennController,7,_Header_,Start,1742304355569,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,PennController,7,_Header_,End,1742304355570,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,NULL
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,Dignitaries condemn the rebellious act.,1742304365549,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dropped on (8%2C 2)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drop,(8%2C 2),1742304367676,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dopped Dignitaries condemn the rebellious act.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,Jane calls the bluff. ,1742304370223,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Not dropped
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,Dr. Hart killed our pet.,1742304376834,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dropped on (3%2C 4)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drop,(3%2C 4),1742304379020,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dopped Dr. Hart killed our pet.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,I put my angry foot in the cool water.,1742304386900,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dropped on (3%2C 6)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drop,(3%2C 6),1742304392836,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dopped I put my angry foot in the cool water.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,He had this habit of telling you everything.,1742304397925,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Not dropped
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,She loves playful giraffes.,1742304399476,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dropped on (29%2C 2)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drop,(29%2C 2),1742304401351,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dopped She loves playful giraffes.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,Ben made another happy announcement on March 28.,1742304402865,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dropped on (25%2C 3)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drop,(25%2C 3),1742304404997,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dopped Ben made another happy announcement on March 28.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,Ben made another happy announcement on March 28.,1742304405839,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dropped on (27%2C 4)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drop,(27%2C 4),1742304406434,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dopped Ben made another happy announcement on March 28.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,He had this habit of telling you everything.,1742304409574,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dropped on (15%2C 9)
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drop,(15%2C 9),1742304410628,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dopped He had this habit of telling you everything.
1742304662,abda418378729d84a1a46fe1f54043bc,PennController,6,0,trials,NULL,DragDrop,experimental-trials,Drag,Jane calls the bluff. ,1742304411824,648899,24,4,1,Awareness,She loves playful giraffes.,ModAware2,Dr. Hart killed our pet.,NoModAware4,Jane calls the bluff. ,NoModAware2,I put my angry foot in the cool water.,ModAware4,Dignitaries condemn the rebellious act.,ModAware4,He had this habit of telling you everything.,NoModAware2,I e-mailed your assistant earlier this morning .,NoModAware4,Ben made another happy announcement on March 28.,ModAware2,Dropped on (19%2C 10)
